fighter,wc,tier_label,tier_weight,ever_champion,win_rate,n_rounds,cluster,distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round
Steve Garcia,Featherweight,D+,0.0,False,0.8,17,4,0.6438356164383562,0.0410958904109589,0.3150684931506849,0.7568493150684932,0.16095890410958905,0.0821917808219178,0.474025974025974,0.23529411764705882,0.5714285714285714,36.529411764705884,0.11764705882352941,0.47058823529411764,36.23529411764706
Steven Peterson,Featherweight,E,0.0,False,0.375,23,0,0.8192307692307692,0.09807692307692308,0.08269230769230769,0.6673076923076923,0.18653846153846154,0.14615384615384616,0.4046692607003891,0.43478260869565216,0.30303030303030304,67.95652173913044,0.2608695652173913,0.043478260869565216,55.869565217391305
Steven Siler,Featherweight,E,0.0,False,0.5555555555555556,21,1,0.5868852459016394,0.32459016393442625,0.08852459016393442,0.6360655737704918,0.25573770491803277,0.10819672131147541,0.41553133514986373,0.14285714285714285,0.21428571428571427,41.19047619047619,0.47619047619047616,0.047619047619047616,34.95238095238095
Stevie Ray,Lightweight,E,0.0,False,0.6363636363636364,26,0,0.7305122494432071,0.06904231625835189,0.20044543429844097,0.623608017817372,0.111358574610245,0.2650334075723831,0.4494494494494494,0.23076923076923078,0.46153846153846156,36.15384615384615,0.19230769230769232,0.038461538461538464,38.42307692307692
Stipe Miocic,Heavyweight,A,6.0,True,0.8235294117647058,49,4,0.7159880834160874,0.12015888778550149,0.16385302879841113,0.7318768619662364,0.13803376365441908,0.1300893743793446,0.5272251308900524,0.5102040816326531,0.3424657534246575,70.12244897959184,0.0,0.14285714285714285,38.97959183673469
Sumudaerji,Flyweight,D,1.0,False,0.6,24,2,0.8133874239350912,0.07707910750507099,0.10953346855983773,0.6166328600405679,0.1460446247464503,0.23732251521298176,0.5056410256410256,0.20833333333333334,0.35714285714285715,25.0,0.16666666666666666,0.08333333333333333,40.625
TJ Brown,Featherweight,E,0.0,False,0.375,22,0,0.7894736842105263,0.12280701754385964,0.08771929824561403,0.7192982456140351,0.20175438596491227,0.07894736842105263,0.4418604651162791,0.9545454545454546,0.5526315789473685,86.0909090909091,0.4090909090909091,0.0,35.18181818181818
TJ Dillashaw,Bantamweight,C+,2.0,False,0.7222222222222222,50,0,0.730186999109528,0.1006233303650935,0.16918967052537845,0.666073018699911,0.14514692787177205,0.188780053428317,0.4110541727672035,0.46,0.30666666666666664,65.1,0.24,0.18,54.64
TJ Grant,Welterweight,C+,2.0,False,0.7272727272727273,27,1,0.6176470588235294,0.27647058823529413,0.10588235294117647,0.5843137254901961,0.30196078431372547,0.11372549019607843,0.5402542372881356,0.5185185185185185,0.4375,71.37037037037037,0.18518518518518517,0.18518518518518517,34.96296296296296
TJ Waldburger,Welterweight,E,0.0,False,0.5,15,3,0.49166666666666664,0.16666666666666666,0.3416666666666667,0.6333333333333333,0.16666666666666666,0.2,0.5128205128205128,0.8,0.46153846153846156,83.53333333333333,1.2666666666666666,0.13333333333333333,15.6
Tabatha Ricci,Women's Strawweight,D+,0.0,False,0.6363636363636364,30,0,0.7993019197207679,0.06806282722513089,0.13263525305410123,0.6579406631762653,0.13263525305410123,0.2094240837696335,0.37353324641460234,0.8,0.375,78.4,0.03333333333333333,0.0,51.13333333333333
Tafon Nchukwi,Middleweight,E,0.0,False,0.3333333333333333,16,1,0.6946564885496184,0.272264631043257,0.03307888040712468,0.49872773536895676,0.3256997455470738,0.17557251908396945,0.5435684647302904,0.25,0.5714285714285714,31.5,0.0,0.0625,45.1875
Tagir Ulanbekov,Flyweight,D+,0.0,False,0.75,21,0,0.7550335570469798,0.14093959731543623,0.1040268456375839,0.8087248322147651,0.13758389261744966,0.053691275167785234,0.48220064724919093,0.8571428571428571,0.391304347826087,115.19047619047619,0.47619047619047616,0.047619047619047616,29.428571428571427
Tai Tuivasa,Heavyweight,C+,2.0,False,0.4444444444444444,35,2,0.7067209775967414,0.24439918533604887,0.048879837067209775,0.5906313645621182,0.17515274949083504,0.23421588594704684,0.4861386138613861,0.0,0.0,31.057142857142857,0.0,0.22857142857142856,28.857142857142858
Taila Santos,Women's Flyweight,C+,2.0,False,0.5714285714285714,21,1,0.6825396825396826,0.1365079365079365,0.18095238095238095,0.5301587301587302,0.20634920634920634,0.2634920634920635,0.4578488372093023,0.7142857142857143,0.75,119.23809523809524,0.42857142857142855,0.14285714285714285,32.76190476190476
Takanori Gomi,Lightweight,E,0.0,False,0.3076923076923077,23,2,0.8828337874659401,0.08719346049046321,0.02997275204359673,0.6267029972752044,0.2970027247956403,0.07629427792915532,0.38918345705196183,0.043478260869565216,0.25,26.217391304347824,0.0,0.08695652173913043,41.0
Takashi Sato,Welterweight,E,0.0,False,0.2857142857142857,15,4,0.5801526717557252,0.1297709923664122,0.2900763358778626,0.7709923664122137,0.17557251908396945,0.05343511450381679,0.4158730158730159,0.2,0.375,13.933333333333334,0.0,0.13333333333333333,21.0
Takeya Mizugaki,Bantamweight,C,0.0,False,0.5714285714285714,35,0,0.6867862969004894,0.16150081566068517,0.15171288743882544,0.7226753670473083,0.19738988580750408,0.0799347471451876,0.40039190071848463,0.45714285714285713,0.5,73.62857142857143,0.02857142857142857,0.08571428571428572,43.74285714285714
Talita Alencar,Women's Strawweight,E,0.0,False,0.8,15,0,0.640495867768595,0.11983471074380166,0.2396694214876033,0.6115702479338843,0.2892561983471074,0.09917355371900827,0.35693215339233036,0.9333333333333333,0.3783783783783784,98.46666666666667,0.2,0.0,45.2
Tamdan McCrory,Welterweight,E,0.0,False,0.4444444444444444,18,3,0.36875,0.20625,0.425,0.68125,0.19375,0.125,0.4878048780487805,0.6111111111111112,0.4782608695652174,93.61111111111111,0.6111111111111112,0.0,18.22222222222222
Tanner Boser,Heavyweight,D,1.0,False,0.45454545454545453,26,2,0.8645833333333334,0.09027777777777778,0.04513888888888889,0.4826388888888889,0.19444444444444445,0.3229166666666667,0.5353159851301115,0.0,0.0,20.76923076923077,0.0,0.07692307692307693,41.38461538461539
Tarec Saffiedine,Welterweight,D+,0.0,False,0.3333333333333333,20,2,0.8361111111111111,0.14722222222222223,0.016666666666666666,0.5444444444444444,0.17222222222222222,0.2833333333333333,0.45918367346938777,0.2,0.3333333333333333,39.1,0.05,0.15,39.2
Tatiana Suarez,Women's Strawweight,C+,2.0,False,0.9,25,3,0.30030959752321984,0.15789473684210525,0.541795665634675,0.5046439628482973,0.30030959752321984,0.19504643962848298,0.6014897579143389,1.36,0.4594594594594595,161.36,0.2,0.0,21.48
Tatsuro Taira,Flyweight,C+,2.0,False,0.8,27,3,0.543026706231454,0.04154302670623145,0.41543026706231456,0.7804154302670623,0.0771513353115727,0.142433234421365,0.5435483870967742,1.037037037037037,0.4375,140.77777777777777,0.37037037037037035,0.1111111111111111,22.962962962962962
Tatsuya Kawajiri,Featherweight,D,1.0,False,0.5,17,3,0.5073529411764706,0.07352941176470588,0.41911764705882354,0.7867647058823529,0.09558823529411764,0.11764705882352941,0.46735395189003437,1.0588235294117647,0.3103448275862069,148.05882352941177,0.11764705882352941,0.0,17.11764705882353
Taylor Lapilus,Bantamweight,E,0.0,False,0.75,23,2,0.755859375,0.203125,0.041015625,0.65625,0.244140625,0.099609375,0.4807511737089202,0.08695652173913043,0.3333333333333333,34.95652173913044,0.08695652173913043,0.08695652173913043,46.30434782608695
Tecia Pennington,Women's Strawweight,C,0.0,False,0.5555555555555556,54,2,0.8504375497215593,0.1177406523468576,0.031821797931583136,0.5449482895783612,0.2100238663484487,0.24502784407319014,0.47995418098510884,0.18518518518518517,0.14925373134328357,46.53703703703704,0.018518518518518517,0.018518518518518517,48.5
Terrance McKinney,Lightweight,E,0.0,False,0.6153846153846154,15,3,0.4497816593886463,0.13100436681222707,0.4192139737991266,0.868995633187773,0.13100436681222707,0.0,0.5571776155717761,0.4,0.42857142857142855,53.4,0.3333333333333333,0.2,27.4
Terry Etim,Lightweight,E,0.0,False,0.5454545454545454,25,2,0.868995633187773,0.11790393013100436,0.013100436681222707,0.48034934497816595,0.1091703056768559,0.4104803493449782,0.35837245696400627,0.12,0.3,14.16,0.4,0.08,25.56
Teruto Ishihara,Featherweight,E,0.0,False,0.3333333333333333,20,4,0.7966101694915254,0.08135593220338982,0.12203389830508475,0.5661016949152542,0.17627118644067796,0.2576271186440678,0.44696969696969696,0.15,0.16666666666666666,25.55,0.0,0.4,33.0
Thales Leites,Middleweight,D+,0.0,False,0.6190476190476191,57,0,0.6814946619217082,0.10676156583629894,0.2117437722419929,0.6886120996441281,0.10142348754448399,0.2099644128113879,0.40519105984138426,0.6491228070175439,0.2740740740740741,83.17543859649123,0.3508771929824561,0.07017543859649122,24.333333333333332
Themba Gorimbo,Welterweight,E,0.0,False,0.5,19,1,0.5491071428571429,0.25,0.20089285714285715,0.5223214285714286,0.3080357142857143,0.16964285714285715,0.5670886075949367,1.3157894736842106,0.625,138.47368421052633,0.10526315789473684,0.10526315789473684,20.789473684210527
Thiago Alves,Welterweight,D,1.0,False,0.5769230769230769,65,4,0.7839059674502713,0.11392405063291139,0.10216998191681737,0.5144665461121157,0.13562386980108498,0.3499095840867993,0.4176737160120846,0.2153846153846154,0.6086956521739131,28.553846153846155,0.09230769230769231,0.2,40.738461538461536
Thiago Moises,Lightweight,D,1.0,False,0.5,40,0,0.7528868360277137,0.057736720554272515,0.18937644341801385,0.6327944572748267,0.12933025404157045,0.23787528868360278,0.4245098039215686,0.425,0.2982456140350877,59.45,0.325,0.025,25.5
Thiago Santos,Light Heavyweight,C+,2.0,False,0.5833333333333334,57,1,0.5765765765765766,0.16891891891891891,0.2545045045045045,0.5123873873873874,0.22972972972972974,0.25788288288288286,0.48156182212581344,0.24561403508771928,0.3333333333333333,33.29824561403509,0.017543859649122806,0.24561403508771928,32.35087719298246
Thiago Silva,Light Heavyweight,D,1.0,False,0.5833333333333334,23,1,0.5825242718446602,0.21601941747572814,0.20145631067961164,0.5558252427184466,0.19174757281553398,0.2524271844660194,0.48527679623085984,0.2608695652173913,0.46153846153846156,52.608695652173914,0.17391304347826086,0.17391304347826086,36.91304347826087
Thiago Tavares,Lightweight,D,1.0,False,0.5555555555555556,38,3,0.6352583586626139,0.0911854103343465,0.2735562310030395,0.6960486322188449,0.23100303951367782,0.0729483282674772,0.401219512195122,1.105263157894737,0.42857142857142855,100.1842105263158,0.42105263157894735,0.0,21.57894736842105
Thomas Almeida,Bantamweight,D+,0.0,False,0.5,21,2,0.8919540229885058,0.10344827586206896,0.004597701149425287,0.6,0.1839080459770115,0.2160919540229885,0.435,0.047619047619047616,0.14285714285714285,2.857142857142857,0.0,0.14285714285714285,47.61904761904762
Thomas Petersen,Heavyweight,E,0.0,False,0.5,16,0,0.7466666666666667,0.07111111111111111,0.18222222222222223,0.6444444444444445,0.27111111111111114,0.08444444444444445,0.5844155844155844,0.8125,0.38235294117647056,106.6875,0.0625,0.0625,24.0625
Tim Boetsch,Middleweight,D+,0.0,False,0.5,51,1,0.6251968503937008,0.25354330708661416,0.12125984251968504,0.573228346456693,0.25354330708661416,0.1732283464566929,0.5067837190742218,0.4117647058823529,0.3442622950819672,37.13725490196079,0.21568627450980393,0.13725490196078433,24.568627450980394
Tim Elliott,Flyweight,C,0.0,False,0.45454545454545453,57,0,0.6613924050632911,0.16350210970464135,0.1751054852320675,0.5780590717299579,0.19514767932489452,0.22679324894514769,0.4344637946837763,1.1403508771929824,0.45454545454545453,85.0,0.3333333333333333,0.03508771929824561,38.280701754385966
Tim Kennedy,Middleweight,C,0.0,False,0.6,15,1,0.616580310880829,0.2538860103626943,0.12953367875647667,0.47668393782383417,0.24870466321243523,0.27461139896373055,0.4562647754137116,0.6666666666666666,0.3448275862068966,88.46666666666667,0.06666666666666667,0.06666666666666667,28.2
Tim Means,Welterweight,E,0.0,False,0.5172413793103449,66,4,0.7659574468085106,0.1386410432395333,0.09540150995195608,0.6074124914207275,0.28071379547014413,0.11187371310912834,0.49090296495956875,0.3333333333333333,0.4,37.43939393939394,0.045454545454545456,0.16666666666666666,44.96969696969697
Tim Sylvia,Heavyweight,B+,4.0,True,0.6666666666666666,32,4,0.676923076923077,0.2341880341880342,0.08888888888888889,0.7213675213675214,0.1282051282051282,0.15042735042735042,0.41755888650963596,0.03125,1.0,41.65625,0.03125,0.15625,43.78125
Timothy Johnson,Heavyweight,E,0.0,False,0.5714285714285714,17,1,0.3908450704225352,0.46830985915492956,0.14084507042253522,0.6408450704225352,0.17253521126760563,0.18661971830985916,0.4529505582137161,0.35294117647058826,0.24,119.52941176470588,0.0,0.058823529411764705,36.88235294117647
Tito Ortiz,Light Heavyweight,A+,8.0,True,0.5909090909090909,65,3,0.3323903818953324,0.2164073550212164,0.4512022630834512,0.743988684582744,0.1272984441301273,0.12871287128712872,0.4697674418604651,0.8923076923076924,0.4461538461538462,110.29230769230769,0.12307692307692308,0.03076923076923077,23.153846153846153
Tom Lawlor,Middleweight,D,1.0,False,0.5454545454545454,24,3,0.4918032786885246,0.3155737704918033,0.19262295081967212,0.8483606557377049,0.07377049180327869,0.0778688524590164,0.42434782608695654,0.6666666666666666,0.32,93.08333333333333,0.375,0.125,23.958333333333332
Tom Watson,Middleweight,E,0.0,False,0.2857142857142857,20,2,0.72,0.2625,0.0175,0.45,0.22,0.33,0.4434589800443459,0.05,0.07142857142857142,30.15,0.0,0.05,45.1
Tony Ferguson,Lightweight,B,3.0,True,0.625,59,2,0.9084084084084084,0.023273273273273273,0.06831831831831832,0.6006006006006006,0.19444444444444445,0.20495495495495494,0.4585197934595525,0.11864406779661017,0.35,8.135593220338983,0.2711864406779661,0.05084745762711865,49.23728813559322
Tony Gravely,Bantamweight,E,0.0,False,0.5,20,3,0.5889967637540453,0.1941747572815534,0.2168284789644013,0.6343042071197411,0.15857605177993528,0.20711974110032363,0.4618834080717489,1.65,0.4074074074074074,113.05,0.0,0.2,33.45
Tracy Cortez,Women's Flyweight,D+,0.0,False,0.75,25,0,0.6765327695560254,0.08879492600422834,0.2346723044397463,0.6575052854122622,0.18816067653276955,0.1543340380549683,0.4841351074718526,0.64,0.4444444444444444,103.8,0.12,0.0,39.08
Travis Browne,Heavyweight,C+,2.0,False,0.5625,31,4,0.62,0.14,0.24,0.595,0.2475,0.1575,0.4149377593360996,0.3548387096774194,0.6875,39.03225806451613,0.06451612903225806,0.1935483870967742,31.096774193548388
Tresean Gore,Middleweight,E,0.0,False,0.42857142857142855,15,0,0.8411214953271028,0.10747663551401869,0.0514018691588785,0.5747663551401869,0.1542056074766355,0.27102803738317754,0.49767441860465117,0.5333333333333333,0.7272727272727273,36.266666666666666,0.26666666666666666,0.0,28.666666666666668
Trevin Giles,Middleweight,E,0.0,False,0.5,35,4,0.757700205338809,0.06570841889117043,0.17659137577002054,0.7453798767967146,0.0944558521560575,0.1601642710472279,0.5441340782122905,0.3142857142857143,0.5,47.6,0.08571428571428572,0.08571428571428572,25.571428571428573
Trevin Jones,Bantamweight,E,0.0,False,0.16666666666666666,16,2,0.7792207792207793,0.06493506493506493,0.15584415584415584,0.551948051948052,0.23376623376623376,0.21428571428571427,0.3710843373493976,0.1875,0.15,48.375,0.0625,0.125,25.9375
Trevor Smith,Middleweight,E,0.0,False,0.4166666666666667,32,1,0.525096525096525,0.2471042471042471,0.2277992277992278,0.5424710424710425,0.2606177606177606,0.1969111969111969,0.556989247311828,0.5,0.3333333333333333,107.65625,0.1875,0.0625,29.0625
Trey Ogden,Lightweight,E,0.0,False,0.42857142857142855,21,2,0.9151515151515152,0.05454545454545454,0.030303030303030304,0.5,0.18787878787878787,0.31212121212121213,0.5015197568389058,0.6190476190476191,0.325,80.71428571428571,0.23809523809523808,0.0,31.333333333333332
Tyron Woodley,Welterweight,A,6.0,True,0.6,48,1,0.5056818181818182,0.26704545454545453,0.22727272727272727,0.5587121212121212,0.3352272727272727,0.10606060606060606,0.4689165186500888,0.125,0.35294117647058826,31.958333333333332,0.0625,0.20833333333333334,23.458333333333332
Tyson Griffin,Lightweight,E,0.0,False,0.5714285714285714,35,1,0.7434640522875817,0.13562091503267973,0.12091503267973856,0.5212418300653595,0.21895424836601307,0.25980392156862747,0.42061855670103093,0.5714285714285714,0.45454545454545453,60.42857142857143,0.2857142857142857,0.05714285714285714,41.57142857142857
Tyson Nam,Flyweight,D,1.0,False,0.375,18,2,0.910958904109589,0.030821917808219176,0.05821917808219178,0.571917808219178,0.2054794520547945,0.2226027397260274,0.33679354094579006,0.0,0.0,8.61111111111111,0.0,0.16666666666666666,48.166666666666664
Tyson Pedro,Light Heavyweight,D,1.0,False,0.5454545454545454,19,1,0.7510917030567685,0.16593886462882096,0.08296943231441048,0.48034934497816595,0.2794759825327511,0.24017467248908297,0.5948051948051948,0.21052631578947367,0.3076923076923077,35.421052631578945,0.21052631578947367,0.2631578947368421,20.263157894736842
Umar Nurmagomedov,Bantamweight,C+,2.0,False,0.8888888888888888,26,3,0.6728016359918201,0.05930470347648262,0.26789366053169733,0.6830265848670757,0.20245398773006135,0.11451942740286299,0.5646651270207852,1.3076923076923077,0.4657534246575342,113.26923076923077,0.07692307692307693,0.038461538461538464,33.30769230769231
Uriah Hall,Middleweight,D+,0.0,False,0.5555555555555556,45,4,0.7996845425867508,0.0583596214511041,0.14195583596214512,0.5662460567823344,0.19873817034700317,0.23501577287066247,0.48582375478927203,0.15555555555555556,0.3888888888888889,16.11111111111111,0.044444444444444446,0.17777777777777778,29.0
Urijah Faber,Bantamweight,C+,2.0,False,0.6470588235294118,54,0,0.6227208976157083,0.13604488078541374,0.24123422159887797,0.7349228611500701,0.19214586255259467,0.0729312762973352,0.4199057714958775,0.48148148148148145,0.2826086956521739,51.5,0.16666666666666666,0.09259259259259259,31.444444444444443
